0.135388 0.239677
0.132694 0.192524
0.940433 1.007912
0.527994 0.673914
0.419496 0.492920
0.219452 0.314078
0.846803 0.906028
0.690039 0.749333
0.410798 0.495063
0.914590 0.971163
