0.024002 0.165306
0.651572 0.744051
0.973443 1.040277
0.541392 0.610719
0.670518 0.761223
0.943131 1.062336
0.114222 0.188729
0.290900 0.360032
0.870314 0.931981
0.192586 0.271446
