30.324271 30.379131
48.284948 48.931795
13.820426 13.903394
13.903394 53.693555
29.885109 29.943753
15.533213 15.613893
35.382379 35.449263
11.533334 11.609425
36.618873 36.684767
57.039608 57.099875
