54.900569 54.924987
12.517847 12.542397
14.825754 14.852200
06.596894 06.626025
49.569868 49.602075
56.470024 56.494469
36.595379 36.624654
21.755429 21.780404
59.810198 59.835490
57.181344 57.207321
