0	282	1948	4077	2454	2827	174	0	0	0	1969	35257310460200	6344225366103
0	282	1947	4083	2920	3027	292	11	9	0	1160	37842779377259	3758756449044
0	282	1948	4086	3016	3181	213	8	2	0	995	38423528005945	3178007820358
0	282	1948	4077	2454	2827	174	0	0	0	0	35257310460200	0
0	287	1773	3743	2304	2702	208	0	0	0	2714	32981033612005	8620502214298
0	287	1772	3750	2595	3455	225	2	0	0	1645	36227585712164	5373950114139
0	287	1773	3801	2706	3365	220	6	0	0	1573	36472190291293	5129345535010
0	287	1773	3743	2304	2702	208	0	0	0	0	32981033612005	0
0	289	1637	3746	2457	2805	110	0	0	0	2687	33800071637762	7801464188541
0	289	1627	3643	2813	3551	144	0	0	0	1664	36765557849591	4835977976712
0	289	1637	3764	2941	3492	137	28	125	0	1318	37679884871022	3921650955281
0	289	1637	3746	2457	2805	110	0	0	0	0	33800071637762	0
0	278	1738	3544	2360	2838	68	0	0	0	2905	33097713233445	8503822592858
0	279	1526	3348	2947	4286	149	0	32	0	1164	38206027253092	3395508573211
0	279	1738	3860	2922	3745	139	0	14	0	1034	38570250120188	3031285706115
0	278	1738	3544	2360	2838	68	0	0	0	0	33097713233445	0
0	252	1738	3874	2573	2612	117	0	0	0	2565	34361694834736	7239840991567
0	252	1738	3871	2728	3107	138	0	0	0	1897	36325950239387	5275585586916
0	252	1738	3885	2894	3123	164	0	0	0	1675	36873860323993	4727675502310
0	252	1738	3874	2573	2612	117	0	0	0	0	34361694834736	0
0	278	1936	3966	2758	3146	82	0	0	0	1565	36995346801075	4606189025228
0	278	1936	4088	2952	3193	316	15	0	0	953	38684125941803	2917409884500
0	278	1936	4097	2987	3316	257	6	0	0	854	38977318003503	2624217822800
0	278	1936	3966	2758	3146	82	0	0	0	0	36995346801075	0
0	284	1900	4149	2484	2601	110	0	0	0	2203	34490640651650	7110895174653
0	284	1895	4136	2631	2896	230	0	0	0	1659	36233660485056	5367875341247
0	284	1900	4181	2761	2926	192	0	3	0	1484	36732898380326	4868637445977
0	284	1900	4149	2484	2601	110	0	0	0	0	34490640651650	0
0	253	1692	3927	2331	3076	76	0	0	0	2376	34380589055818	7220946770485
0	253	1691	3950	2340	3254	95	15	0	0	2133	35130252020904	6471283805399
0	253	1692	3973	2414	3247	99	21	125	0	1907	35733013752745	5868522073558
0	253	1692	3927	2331	3076	76	0	0	0	0	34380589055818	0
0	284	1927	3992	2762	2825	170	0	0	0	1771	36091206773010	5510329053293
0	284	1844	4010	3132	3362	160	0	33	0	906	38561695164444	3039840661859
0	284	1927	4029	3087	3336	180	0	16	0	872	38672342618755	2929193207548
0	284	1927	3992	2762	2825	170	0	0	0	0	36091206773010	0
0	243	1806	4135	2697	3088	162	0	0	0	1600	36635536847015	4965998979288
0	243	1806	4139	2767	3570	194	12	1	0	999	38603349194433	2998186631870
0	243	1806	4161	2822	3519	190	6	0	0	984	38650736811022	2950799015281
0	243	1806	4135	2697	3088	162	0	0	0	0	36635536847015	0
