0	201	925	768	814	885	465	173	73	6121	3306	12842638657865	28758897168438
0	201	925	768	814	885	465	173	73	6121	3306	12842638657865	28758897168438
0	214	925	1028	1625	2194	433	234	102	3670	3306	20047060358483	21554475467820
0	201	925	784	899	1001	374	52	68	0	0	12842638657865	0
0	138	615	1322	930	883	220	117	2	5544	3960	12917756998020	28683778828283
0	138	615	1322	930	883	220	117	2	5544	3960	12917756998020	28683778828283
0	154	615	1662	1494	1844	237	35	46	3686	3958	18457307818881	23144228007422
0	138	615	1326	1038	979	118	11	2	0	0	12917756998020	0
0	184	594	855	746	734	268	45	13	5963	4321	10326777423766	31274758402537
0	184	594	855	746	734	268	45	13	5963	4321	10326777423766	31274758402537
0	195	594	1054	1394	1515	256	41	115	4246	4321	15556005635625	26045530190678
0	184	594	877	821	731	207	16	17	0	0	10326777423766	0
0	146	808	1314	537	782	65	70	3	5719	4287	11252008307294	30349527519009
0	148	808	1314	537	782	65	70	3	5717	4287	11258830926872	30342704899431
0	163	808	1735	1269	2050	148	122	41	3101	4287	18909802767664	22691733058639
0	146	808	1314	549	817	60	31	0	0	0	11252008307294	0
0	148	563	763	445	612	192	61	0	6910	4037	8301045986469	33300489839834
0	148	563	763	445	612	192	61	0	6910	4037	8301045986469	33300489839834
0	157	563	1119	875	1105	215	56	22	5583	4036	12352312449756	29249223376547
0	148	563	778	494	634	164	3	0	0	0	8301045986469	0
0	176	675	1184	890	755	121	113	0	6374	3438	12003098130272	29598437696031
0	176	675	1184	890	755	121	113	0	6374	3438	12003098130272	29598437696031
0	176	675	1581	1740	2461	164	462	34	2996	3438	21932084988281	19669450838022
0	176	675	1185	943	770	68	98	0	0	0	12003098130272	0
0	179	1140	1645	1044	1510	382	237	36	4667	2891	18350671143532	23250864682771
0	179	1140	1645	1044	1510	382	237	36	4667	2891	18350671143532	23250864682771
0	188	1140	2101	1479	2603	394	127	111	2693	2891	24218008996089	17383526830214
0	179	1140	1667	1136	1668	300	55	28	0	0	18350671143532	0
0	173	971	1663	874	839	365	131	0	4797	3851	14872538051386	26728997774917
0	173	971	1663	874	839	365	131	0	4797	3851	14872538051386	26728997774917
0	180	971	2133	1595	1806	251	116	38	2790	3851	20887134642556	20714401183747
0	173	971	1688	1126	891	166	50	18	0	0	14872538051386	0
0	185	834	821	875	885	221	19	3	6335	3552	11767974985148	29833560841155
0	185	834	821	875	885	221	19	3	6335	3552	11767974985148	29833560841155
0	207	834	1199	1453	2001	269	61	35	4114	3552	18602506118911	22999029707392
0	185	834	823	900	895	199	8	0	0	0	11767974985148	0
0	165	917	1591	1109	1319	240	78	16	4327	3968	16595933631746	25005602194557
0	173	917	1591	1109	1319	240	78	16	4319	3968	16622447586550	24979088239753
0	173	917	1776	1592	2274	273	48	27	2683	3967	21485218548168	20116317278135
0	165	917	1591	1152	1411	190	9	1	0	0	16595933631746	0
