2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	57586	91324	60134	12147	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	61794	86784	45399	8268	0	0	0	0	0	18946	662346592872941	63692868368177
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	61794	86784	45399	8268	0	0	0	0	0	0	662346592872941	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	61906	85477	63125	10683	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62347	97191	53385	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	60090	71331	42103	8268	0	0	0	0	0	39399	601255513628751	124783947612367
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	60393	71028	42103	8268	0	0	0	0	0	0	601255513628751	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62565	97003	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62348	93482	53643	11718	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	59770	81130	52188	8959	0	0	0	0	0	19144	670440339061101	55599122180017
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	60637	83522	49620	8268	0	0	0	0	0	0	670440339061101	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	61460	71681	58824	12339	1268	0	0	0	0	15619	677665559975304	48373901265814
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	61909	88028	47370	8265	0	0	0	0	0	0	677665559975304	0
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	49505	57252	53263	9757	0	0	0	0	0	51414	562363628305762	163675832935356
2212	62650	96918	53355	8268	0	0	0	0	0	0	726039461241118	0
2212	50445	61371	49693	8268	0	0	0	0	0	0	562363628305762	0
