2212	61631	94552	52398	8268	0	0	0	0	0	4342	711511165546680	14528295694438
2212	60079	97331	52552	11229	0	0	0	0	0	0	726039461241118	0
2212	61631	97059	53041	9460	0	0	0	0	0	0	726039461241118	0
2212	61631	97059	53041	9460	0	0	0	0	0	0	726039461241118	0
2212	62553	96757	52152	8268	0	0	0	0	0	1461	721556837159656	4482624081462
2212	62528	96849	53489	8270	0	0	0	0	0	55	725860519809142	178941431976
2212	62613	96876	53423	8268	0	0	0	0	0	11	725999543734242	39917506876
2212	62569	96876	53423	8268	0	0	0	0	0	0	725860519809142	0
2212	62436	88993	50475	1436	0	0	0	0	0	17851	665820156913093	60219304328025
2212	62377	94285	55753	8771	0	0	0	0	0	5	726023695006454	15766234664
2212	62440	94564	55548	8636	0	0	0	0	0	3	726031759234084	7702007034
2212	62438	94564	55548	8636	0	0	0	0	0	0	726023695006454	0
2212	62251	91323	53047	3731	0	0	0	0	0	10839	689125516051450	36913945189668
2212	62380	94130	56034	8647	0	0	0	0	0	0	726039461241118	0
2212	62459	95289	54938	8505	0	0	0	0	0	0	726039461241118	0
2212	62459	95289	54938	8505	0	0	0	0	0	0	726039461241118	0
2212	62178	96689	53156	8266	0	0	0	0	0	902	722975111833745	3064349407373
2212	62018	97129	53659	8268	0	0	0	0	0	117	725556767220481	482694020637
2212	62333	97042	53494	8268	0	0	0	0	0	54	725820236618245	219224622873
2212	62270	97042	53494	8268	0	0	0	0	0	0	725556767220481	0
2212	60314	89203	50264	2202	0	0	0	0	0	19208	659664637647350	66374823593768
2212	60057	94519	54953	11608	0	0	0	0	0	54	725864578237311	174883003807
2212	60314	95058	54543	11227	0	0	0	0	0	49	725887666562526	151794678592
2212	60309	95058	54543	11227	0	0	0	0	0	0	725864578237311	0
2212	56522	85093	52867	8266	0	0	0	0	0	18443	666888711820101	59150749421017
2212	58986	91609	59250	11229	0	0	0	0	0	117	725556767220481	482694020637
2212	61645	93122	57781	8569	0	0	0	0	0	74	725716315418475	323145822643
2212	61602	93122	57781	8569	0	0	0	0	0	0	725556767220481	0
2212	61783	92202	53355	8268	0	0	0	0	0	5583	707671722079079	18367739162039
2212	59820	94339	58764	8268	0	0	0	0	0	0	726039461241118	0
2212	61923	96186	54814	8268	0	0	0	0	0	0	726039461241118	0
2212	61923	96186	54814	8268	0	0	0	0	0	0	726039461241118	0
2212	61255	94715	51453	7857	0	0	0	0	0	5911	704960828724598	21078632516520
2212	60552	96950	54647	8268	0	0	0	0	0	774	723220359750406	2819101490712
2212	61255	96925	54180	8268	0	0	0	0	0	563	724004437543589	2035023697529
2212	61044	96925	54180	8268	0	0	0	0	0	0	723220359750406	0
2212	60629	92550	50829	7963	0	0	0	0	0	9220	694289325619234	31750135621884
2212	59521	96631	54402	8831	0	0	0	0	0	1806	719881681570635	6157779670483
2212	60727	96742	54069	8449	0	0	0	0	0	1204	722007748839815	4031712401303
2212	60125	96742	54069	8449	0	0	0	0	0	0	719881681570635	0
