2212	60705	95510	50925	8200	0	0	0	0	0	0	706243777224465	0
2212	59555	95317	51839	8629	0	0	0	0	0	0	706243777224465	0
2212	60705	95510	50925	8200	0	0	0	0	0	0	706243777224465	0
2212	60705	95510	50925	8200	0	0	0	0	0	0	706243777224465	0
2212	58414	81204	52997	2945	0	0	0	0	0	0	641932395936930	0
2212	57927	77528	57053	3052	0	0	0	0	0	0	641932395936930	0
2212	58414	81204	52997	2945	0	0	0	0	0	0	641932395936930	0
2212	58414	81204	52997	2945	0	0	0	0	0	0	641932395936930	0
2212	54574	81441	46728	7838	0	0	0	0	0	0	627220134657244	0
2212	53959	79946	48709	7967	0	0	0	0	0	0	627220134657244	0
2212	54590	81425	46728	7838	0	0	0	0	0	0	627220134657244	0
2212	54590	81425	46728	7838	0	0	0	0	0	0	627220134657244	0
2212	61613	96671	52695	8157	0	0	0	0	0	0	718717709731873	0
2212	60796	96680	53503	8157	0	0	0	0	0	0	718717709731873	0
2212	61613	96671	52715	8137	0	0	0	0	0	0	718717709731873	0
2212	61613	96671	52715	8137	0	0	0	0	0	0	718717709731873	0
2212	58506	91501	51175	8059	0	0	0	0	0	0	686869206437115	0
2212	56782	90092	54042	8325	0	0	0	0	0	0	686869206437115	0
2212	58523	91484	51175	8059	0	0	0	0	0	0	686869206437115	0
2212	58523	91484	51175	8059	0	0	0	0	0	0	686869206437115	0
2212	62064	96705	50532	8268	0	0	0	0	0	0	714264251985029	0
2212	60072	97058	49798	10641	0	0	0	0	0	0	714264251985029	0
2212	62064	96705	50532	8268	0	0	0	0	0	0	714264251985029	0
2212	62064	96705	50532	8268	0	0	0	0	0	0	714264251985029	0
2212	60722	92851	52632	8263	0	0	0	0	0	0	704656975450133	0
2212	58711	90643	56718	8396	0	0	0	0	0	0	704656975450133	0
2212	60734	92839	52650	8245	0	0	0	0	0	0	704656975450133	0
2212	60734	92839	52650	8245	0	0	0	0	0	0	704656975450133	0
2212	60994	95169	50297	7539	0	0	0	0	0	0	702233209013763	0
2212	60879	92507	52399	8214	0	0	0	0	0	0	702233209013763	0
2212	60994	95169	50297	7539	0	0	0	0	0	0	702233209013763	0
2212	60994	95169	50297	7539	0	0	0	0	0	0	702233209013763	0
2212	61676	95050	53355	8268	0	0	0	0	0	0	717071417576719	0
2212	60883	89787	59411	8268	0	0	0	0	0	0	717071417576719	0
2212	61676	95050	53370	8253	0	0	0	0	0	0	717071417576719	0
2212	61676	95050	53370	8253	0	0	0	0	0	0	717071417576719	0
2212	60279	92191	52475	8254	0	0	0	0	0	0	700476962682927	0
2212	58597	90035	56287	8280	0	0	0	0	0	0	700476962682927	0
2212	60279	92191	52475	8254	0	0	0	0	0	0	700476962682927	0
2212	60279	92191	52475	8254	0	0	0	0	0	0	700476962682927	0
